timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count 
2021-11-19,"@MMekus18 this you? Don't worry, we got that everywhere already. Rip. https://t.co/dn9dL2T7Vm",b'Timothy18892094',[],,8,0,0
2021-11-19,@S0ftS3rv3 Always be true to yourself even when your true nature has stayed hidden because you were afraid of what others would think. They are not you and they do not tell you how to live your life. ❤️❤️❤️ stay beautiful hun.,b'N0QuitFe',[],Elecebra,12137,0,1
2021-11-19,"I'll be with you. I've never loved anyone like this before. Any time, every time. I want to stay with you. I don't want to say goodbye. I'm afraid of losing your love. I could never live without you. But my time doesn't forgive it.",b'Versailles_Sup',[],KINGDOM OF ROSES,139,0,0
2021-11-19,@JustineMaiden @palikaras @Metamaterialtec Your average is $4.21…are you really selling anytime soon? If your a squeeze person remember that they don’t happen in one day. They typically take weeks to play out. If its a long term hold then you have nothing to worry about.,b'krebsba2',[],,141,0,1
2021-11-19,"Natural disasters, political events, and crisis situations are stirring fear in Eurasia's Arab World. Without the peace of Jesus, how can people persevere these feelings of helplessness? ⁣ Our teams are asking you to pray for people to be open to hearing the Good News. https://t.co/gZ5SZYDS1C",b'Eurasia44',[],,1269,0,0
2021-11-19,Sage and cleansing to get rid of negativity? You bet! #Radio https://t.co/CS7DuRtHgP https://t.co/Onx2bJpNmq,b'WhenDeadSpeak',['Radio'],Southern California,5478,0,0
2021-11-19,"@honkytonkthot @notwizkahlissa @LilBeanDip5012 so when adrenaline and rage is in play, the brain can block out the sense of pain from 1 bullet and while it will set them back they’ll have the ability to continue coming forward. so with the mentality of “empty the mag” u are stopping their body from getting back into motion",b'paigey_h98',[],"Amarillo, TX",409,0,0
2021-11-19,@IndiaUnleashed_ @VictoriousNamo Thank You Sir.. The pain what He must have felt is beyond our imagination. He is one soul who always remian calm and balanced in every situation. When Happy he will be happy alone and if sad he will be sad alone. Today's decision would have been worst for him than us,b'sharmajyots',[],हिंदुस्तान,3835,1,2
2021-11-19,"@TerribleDecisi3 @NinjaLivesOn @40Holz @the_lost_hawk @SmexyGhosty @42rthomas @GetMeMoeBigsly @Airb0rne4325 @TheSkyDaddy1 @silvf0x @FiremanNota @ChaddingtonNC @cobracommandr15 @flinnie @BuckGraver Don't worry, I don't point my barrel at anything I don't want dead. I'm not a Baldwin brother.",b'tchandler2',[],"Alabama, USA",289,0,1
2021-11-19,@DRUCIFER3x6 @KoalaAgencyNFT Don’t worry I will always follow you 🥺,b'sarah1of1',[],"Salt Lake City, Utah",2188,0,1
2021-11-19,I feel physical pain but I am here,b'LupisSicarius',[],Spalding| UK,3119,0,0
2021-11-19,"i guess if i leave my state with a military type gun to any protest ,cuz i am white and destroy lives 2 dead and 1 not but will have never be the person i use to be and the ripple of pain for the many . i will not go to prison",b'kitchin_ann',[],,421,0,0
2021-11-19,"Kyle Rittenhouse made some choices with irrevocable effects, and I hope he carries that night with him for the rest of his life; but if we choose to hate him then we will only radicalize him into greater fringes who rule with fear and violence.",b'DHPersonal',[],"Oklahoma City, Oklahoma, USA",4,0,0
2021-11-19,@DougCarlin2006 I wanted to be terrified by this movie. I left the theater realizing you just cannot capture that kind of fear on a screen.,b'love_bigly',[],USA,784,0,0
2021-11-19,"@NikiNyeu @cvalaris @AdamDitchburn7 @Livenews86 @harrylitman Oh so it’s okay if the mob jumps him, kicks him in the ribs, breaks bones, internal bleeding, curb stomps his head while he is unconscious, giving him permanent brain damage. On top of all the pain he endures. That’s okay if he makes it out alive",b'AcatMilk',[],,100,0,0
2021-11-19,"@WendyRogersAZ Be like Kyle, let the fear inside drive you mad.",b'NieminenTommi',[],"Suomi, Akaa",71,0,0
2021-11-19,"@AshaRangappa_ Any Rittenhouse fans here want to explain to me, as a gun owning lib, why I shouldn't show up at their protests with my Auto Ordnance Thompson and go looking for someone who makes me feel afraid? Because that seems pretty crazy but that is where we are now. https://t.co/beXdqWS4Ao",b'mandalorchick',[],NC,1730,0,1
2021-11-19,needa not worry nd stress over shit thats out of my control,b'xnnyphantm',[],⛹️⛹️⛹️,139,0,0
2021-11-19,don't do drugs 😢 https://t.co/WtdrA5MKWr,b'tillytildaa',[],Everywhere and nowhere,2720,3,18
2021-11-19,"CHOI YEONJUN, DON'T WORRY I'LL LOVE YOU FOREVER 😍💋❣️😽💌💘 https://t.co/jTDni9T3OI",b'JJUN13GYUwU',[],✙𓏴✙ L0♡ER,27,0,0
2021-11-19,"@TundeEddnut E pain dem, ooni to his haters",b'FaithMetobor',[],"Lagos, Nigeria",92,0,0
2021-11-19,@DMBerdish @littlesteven_ug @ItsGrahamParker The best lyric ever is - it ain’t the knife in the heart that tears you apart just the thought of someone sticking it in. Just love the truth and fear of this during those angry moments growing up as a teenager. Still a GP fan to this day 40 years later,b'shawry_ozspurs',[],"Newcastle, NSW, Australia",176,0,0
2021-11-19,Following the rape and death of his wife and daughter architect Paul Kersey took immediate action into taking the law into his own hands! Making criminals afraid to commit crimes and politicians begging him to stop? As a police officer myself I fully support this man!!! https://t.co/mIgo8JJsPl,b'OfficerMalloy',[],"Los Angeles, CA",660,0,2
2021-11-19,You’re at a protest against the killing of unarmed Black men. You see a white guy shoot an unarmed protester and start waving his assault rifle around wildly. You are afraid he’s going to shoot other protesters. Can you intercede?,b'IsaacSpaceman',[],,294,0,0
2021-11-19,@10KZCelly @Daniel_0_SD @Rich2Fuego @TheAtlantic @DavidAFrench There currently in our legal system nothing that can be done. Now certain states have some protection but others don’t. It’s a bad precedent and I fear for those in Kenosha tonight.,b'Waymond7',[],,226,0,0
2021-11-19,santi and oly are causing me PAIN man,b'_shanonymous_',[],,624,0,0
2021-11-19,@BarrySm50311922 @cvpayne No this shows Americans are no longer afraid of Blm and Antifa thugs anymore they will be driven away from this free country once and for all,b'RobertK51343063',[],,1,0,0
2021-11-19,@MeghanUnderhill @micheome @BobryMelanie Should this worry me??,b'nysnorton',[],,162,0,0
2021-11-19,"seulgi zip ending.. will wendy's radio show ending soon too? this is the work of the deviI (sm) again, afraid of rv's successes",b'freebjh',[],,5,0,0
2021-11-19,"""You know, sometimes we're not prepared for adversity. When it happens, sometimes we're caught short. We don't know exactly how to handle it when it comes up. Sometimes we don't know just what to do when adversity takes over. And I have advice for all of us.",b'slime_golem',[],,4311,0,1
2021-11-19,"@7tine76 some were with drugs like medazolam ,morphine for example",b'spookybruno',[],"Scotland, United Kingdom",42,0,0
2021-11-19,"Even back then... all this pain we've been feeling... The guilt in our hearts... That we have no choice, but to carry on. But... that's up to you.",b'fuckedupomori',[],,363,1,0
2021-11-19,"@DeanObeidallah I fear these laws are aimed at enabling vigilantes to kill ppl at legitimate, peaceful protests &amp; signal that it's open season on anybody who tries to stop Trump's mob army next time he tries to use force to flout the results of a valid election.",b'grrenshaw',[],,630,0,0
2021-11-19,"No one is speaking about the pain the victim’s families must be feeling. As a mother of a skater I’m so sad and sick, my boy would have done the same",b'jamibyrd15',[],,21,0,0
2021-11-19,"@VRA_FAN_BOY @BlockchainG_ @b0bcrypto But do not worry as Always we Will be there kiling the TIMe/profit. shorting the mutherfucckers whale, i love the scent of a whale losing the 3% in 3 Min.... Upversing, i Will find me there 😘",b'GratefulDoge',[],,138,0,0
2021-11-19,I am absolutely disgusted about the verdict in #KyleRittenhouse trial Did the jurors watch the same thing I did? So now someone can chase you and you can shoot them? Your in fear? You have the damn gun! So you can shoot someone scream self defense and get away with it. This is,b'medic6423',['KyleRittenhouse'],"California, USA ",6901,0,1
2021-11-19,"@RopaMagwaza @drjaytee87 The power of GOD will prevail against anything, not to worry my sister ALL SHALL BE WELL.",b'398117blackspo1',[],Zimbabwe,157,0,0
2021-11-19,"@JenKirkman Only rich people had computers in 1998, much less dial up! It shut the phone off, took forever to load, made awful noises &amp; usually just didn't work. I wasn't afraid or stupid, it was just different back then. Weird that younger people don't know that?",b'Blahbla72098278',[],United States,10,0,0
2021-11-19,@GeorgePitner I just had most of the vines removed. I was afraid they’d hurt her. https://t.co/Aa7zob3p48,b'Interim88563812',[],,608,0,0
2021-11-19,"@saurier @booginthians @DirtyAnarchist since its mainstream to hate police, why wouldnt they want situations that help mitigate that? Its like when they used the crack epidemic that they themselves created to increase support for the war on drugs during the Reagan era.",b'ReverendRedact',[],,200,0,0
2021-11-19,"@Hypnosqueak I've already started a running tab for you. Don't worry, I'm sure you're good for it.",b'WrenchWeasel',[],,247,0,1
2021-11-19,Nobody from @MSNBC should be saying anything now about this trial. They should be trembling in fear of jail time for jury intimidation or being sued into bankruptcy for defamation. https://t.co/wINZfBbfmM,b'ProQuibus',[],Texas,108,0,0
2021-11-19,thai is what I was afraid of people trying to wash their hands off that one person lying these people don't even know that we were talking about everyone and just about that one person,b'joonsyrupp',[],she/her | Asian | 2018 ARMY,60,0,0
2021-11-19,@SimonONeill1966 @r_mant10 @globalnews My kids were for the most part yes. My kids have been in school since fall 2020. If you think they haven’t been exposed enough you are on drugs!,b'andrewslobodia2',[],,3,0,0
2021-11-19,"@robrrt Alcohol and cigarettes both, yes.",b'ChaunceyGardner',[],"New York, NY",6477,0,0
2021-11-19,Don’t believe that #contactcenters with #AI capabilities enhance #agent productivity by 7.4%? We’re not afraid to prove it. View the study &gt;&gt; https://t.co/8rICIiXGo6 https://t.co/pjUNue7JV8,b'aya_fer',"['contactcenters', 'AI', 'agent']",Bolivia,320,0,0
2021-11-19,@memoryvaults yeah ive noticed that a lot too those people are deplorable. im afraid to post about my arfid sometimes because those people make me feel bad about it,b'ponycar64',[],5 inch cheese and tomato knife,50,0,1
2021-11-19,Starting to make a list of states I won't visit because of fear for my life.,b'GlynnisCampbell',[],Los Angeles,1911,0,1
2021-11-19,@LeopardmanPn Not be long now i fear.🤔 https://t.co/kwEkU3HgMi,b'Murphofrompres1',[],,202,0,0
2021-11-19,@akaPzM big pain,b'brijrose',[],probably doing uni work,317,0,0
2021-11-19,@CupcakesForYou7 When will the systemic mapophobia end? 😔 Just because my gf is 14 should I fear for my life too?,b'allpissrevenge',[],,5,0,0
2021-11-19,"@RomainDeBraek Watch the video in that was posted in response, I don't think there is anything to worry about",b'YoboHillz',[],,4087,0,1
2021-11-19,"But despite the way that the pain is making a home from his insides, he straightens himself. Others may belittle him all they want, but no one will ever be able to accuse him of losing his form. He's a sect leader through and through.",b'_mari_moonmoon',[],,134,0,0
2021-11-19,@STweetycat @Knickanators #facts I fear we will never again go back to just everyday common decency again. This house down the block has a 30 ft Fuck Biden sign up. This is what we’ve become. Ignorance and hatred spread like wildfire.,b'Lmc4445',['facts'],,2643,0,1
2021-11-19,"@Tyler_The_Wise The arsonists and looters are sociopaths at worst, they went about their agenda with no regard for other’s safety or property. Vigilantes are psychopaths, inflicting pain and suffering on others is what gets them off.",b'OpenBordersJon',[],"Dallas, TX",2484,0,0
2021-11-19,@ChrisWarcraft This trial had one goal from the beginning and one goal only - to signal to right-wing terrorists that they need not fear repercussions from the top after the existing two-party system is overthrown. The actual trial itself was just going through the motions.,b'ArmadilloAl',[],"Machesney Park, IL",31,0,1
2021-11-19,"Pfft. Worry about your own state; all the outrageous thefts that you do not prosecute, the women who are raped by male prisoners, the homelessness, not disclosing STDs. Also, look at your disgusting wife who stalked and tried to silence a Harvey Weinstein victim. https://t.co/UDDsvUfWOT",b'ElusiveVulture',[],,99,0,0
2021-11-19,"This is going to justify a lot of violence in the near future, and at this point I'm willing to support the ones defending themselves against such a corrupt system. The police no longer have to worry about dirtying their hands, they'll have their fascist allies to do it for them",b'Vertrucio',[],"Los Angeles, CA",239,0,0
2021-11-19,I fear there is a very real and palpable danger that open warfare will erupt on our streets. The Nazis have their poster boy now.,b'newzdude76',[],Chicago,730,0,0
2021-11-19,"The drugs rep on #Dopesick reminds me of the ones that used to come to the hospital to see the consultants at the hospital I worked at. They used almost exactly the same tactics although not to the same degree, or prompted anything like OxyContin.",b'gillianography',['Dopesick'],In the woods 🌲,2758,0,0
2021-11-19,@MarleyK20 That's what it was all about but you know what is going to get even stronger and harsher for anyone that comes after us you watch and see these kids ain't playing and they are armed and dangerous y'all better leave us alone these kids are crazy. They're not afraid of dying either,b'RatingTruthful',[],Don't Worry About Where I Live,115,0,0
2021-11-19,@centirr @Jebaitss don’t u got ur own girl to worry abt,b'mariahhTTT',[],MAKEOUTHILL ,227,0,0
2021-11-19,My worse fear. My God 🥺 https://t.co/0q1C8AIUiW,b'pudd_innnnnn',[],"Miramar, FL",36,0,0
2021-11-19,@BetteMidler I believe he will hide in fear for the rest his white supremacist privileged life.,b'shmarty50',[],,55,0,1
2021-11-19,@dharma_divine @r0man1o1 @bizerbizerrides @SaveYourSons I think you should stop doing drugs,b'weer34688483',[],,37,0,0
2021-11-19,$NUE Implied Volatility expiration 11/19/2021 #maxpain #options https://t.co/68KfZKMLSR https://t.co/nejn9ob7U5,b'optioncharts',"['maxpain', 'options']",,2500,0,0
2021-11-19,"I stopped understanding people. we live in the 21st century, but they still care about what and who we listen to. it's very scary. to live and fear for your life, because you listen to your favorite artists. #EndViolence #WestandwithBangladeshArmy https://t.co/LliVt0uptp",b'D4VNHZDxkZxVRK1',"['EndViolence', 'WestandwithBangladeshArmy']",,1,0,0
2021-11-19,Wendy. You need to stop drinking and using drugs 🖕 https://t.co/6vX0m2QFA6,b'Postalman',[],"Fontana, CA",630,0,0
2021-11-19,"@kazunyanbare Don’t worry, we’ll get him out later and make sure he gets married",b'Gai_Nishiki',[],,135,0,1
2021-11-19,The Dear Hunter is on sale now ⚠️ with … The World is a Beautiful Place and I am No Longer Afraid to Die 03.05.22 @ The Glass House #Pomona 👉 https://t.co/utQIhLr9AG @therealTDH @twiabp https://t.co/napNWSUDXn,b'theglasshouse',['Pomona'],"Pomona, CA",10643,0,1
2021-11-19,"that my heart will all burn away and only black soot will be left, i’m afraid",b'graywingtron200',[],icon @Leopardclaw_,17,0,0
2021-11-19,you're the one who is lying to yourself now go worry abt mr no smile https://t.co/d33nkhYqxO,b'hyuxies',[],,185,0,0
2021-11-19,@LwyrUp406 The fuck it doesn’t. I actually am extremely uncomfortable with people having to carry a gun in public. I leave places for fear of my defeat if someone has a gun in a public space. So yes I have a legitimate fear. The mere fact it is there is an act to put me in fear.,b'fargolawyer',[],,164,0,0
2021-11-19,My connection at work is so bad. Pure pain.,b'thatjakobchap',[],,65,0,0
2021-11-19,"#uhhhhjudgebias saved his little trumper from prison. But never fear , next time he’ll get a real judge and end up where he belongs , because you can’t fix stupid!",b'NancyMaeC',['uhhhhjudgebias'],"Palm Bay, FL",2210,0,0
2021-11-19,@fearlessxlarry I’M AFRAID WE CAN’T SHARE THIS ONE,b'lwtsfarawaytat',[],SheThey,782,0,0
2021-11-19,"@PyroGod681 @m0rkWd0Bs0n @PhillyD You can’t be the aggressor and claim self defense. I can’t go start shit, be a bitch then murder someone and say “I was afraid the person I threatened would hurt me”",b'im_squid',[],North Korea,190,0,1
2021-11-19,@Masandawana @SundownsLadies Pain goes to Pitso Mosimane,b'Alpha35623587',[],South Africa ,669,0,0
2021-11-19,@sSpectralls Y r u talking abt drugs then LMAO,b'RX__YT',[],mac n cheese space station ,5678,0,1
2021-11-19,"What I fear most isn't death; what I fear most is...attachment. Once I become attatched to something, I fear that I will lose it. That's why we only live for the moment... But you...you brought me pain... Pain that I didn't want... Pain that I never asked for...",b'hokutoball',[],ok 2 follow,15,0,0
2021-11-19,"@ItIsMsJillyBean As long as you’re white, male, and claiming unreasonable fear of the consequences of the dumb situation you started",b'voicelessdreams',[],Chicago,531,0,1
2021-11-19,"It sucks hearing goaty talk to her mom about struggles and expecting her to get mad and start screaming, I feel bad for assuming that of everyone but also just, conditioned to fear!",b'meatmage',[],in the garden,183,0,0
2021-11-19,"I just got my Covid Vaccine Booster today, but THIS is what makes me feel ill and afraid. It’s not that “this isn’t who we are” it’s that “we don’t have to continue to be this way”, yet decisions like this make it seem impossible. Racism isn’t a bug, it’s a feature. #TwoAmericas https://t.co/JnjJOiXOjD",b'octavia324',['TwoAmericas'],Grassachusetts ,3968,0,1
2021-11-19,"Your despair, frustration and hopelessness is part of their strategy. Show up for today and crush it. I'm gonna do not social media things today.",b'YlfTyler',[],Seattle WA,1152,0,1
2021-11-19,@Xesha8 I go worry bout my future next year ..my future not go anywer 😂😂😂😂😂😂any little change #NaEnjoyment,b'DaMbongza',['NaEnjoyment'],"Kempton Park, South Africa",1801,0,0
2021-11-19,Future of Work: Learning To Manage Uncertainty https://t.co/VGyPXcR6om,b'lollyleger',[],"Texas, USA",326,0,0
2021-11-19,"@actingugrand “This will be the last time.” He lied, he felt bad but he genuinely didn’t want Jean to worry. “In the past, I didn’t carry myself the way I should have. I realize that today, I need change.. so trust me on this?”",b'dilucragnvinddr',[],"muse he/him, mun he/they 19",124,0,0
2021-11-19,"I feel sick, but mostly scared for protestors who now have to worry about wannabe vigilantes looking for a reason to shoot someone. It is not the duty of civilians to ""protect the neighborhood"" by brandishing rifles, especially when it's not even your neighborhood. I need a beer.",b'counterscottGO',[],Chicagoland,513,1,3
2021-11-19,#BuildBackBetter just passed the House bringing us closer to full passage! The BBB will: ✅create millions of jobs ✅cut costs on health and child care and prescription drugs ✅fight climate change Call your Senator TODAY and tell them to pass BBB for AZ families!📞202-224-3121,b'HonestArizona',['BuildBackBetter'],Arizona,1409,0,0
2021-11-19,"This will DIRECTLY impact Freedom of expression. I feel it will act to suppress speech/protest for fear of violent reprisal from opposing elements Does 1A supersede 2A? @SethAbramson, @tribelaw Thoughts? https://t.co/ri363DvO7A",b'GuyMasson',[],The Great NorthWest,135,0,0
2021-11-19,i’m so tired of y’all making this the reality for black people. they deserve to live their lives without fear. kyle i hope the worst for you.,b'infernalgraves',[],,3521,0,2
2021-11-19,I am at the age where sitting at the computer all day gives me knee pain and shoulder/neck pain. Have I ht old age @LizWFab ? https://t.co/o55MdimDBd,b'mejpearson',[],UK,1704,0,2
2021-11-19,@vorifiied Probably because you shit talk random people on the internet...don't worry me to,b'dashvil',[],,96,0,0
2021-11-19,"@CryptoClubOffi2 @vault_hill People are always worried about the transaction speed because they worry about their transaction going to fail. How fast and secure is @vault_hill platform? If the number of users spikes, will transactions on your token get congested?",b'drstrange202',[],,66,0,0
2021-11-19,@ApeFromSac @TOFIQFAZL Nah an STO has been proven to work and would absolutely expose naked shorts if they exist in amc there really no risk or anything to worry about with a STO,b'CodyPitch',[],Nick/Ga,265,0,0
2021-11-19,Fear is stronger than love,b'STL_Reese',[],"Las Vegas, NV",821,0,0
2021-11-19,@Sharpuwu It's fine it's fine don't worry about it ~ https://t.co/yw1HPSl1vv,b'FroHelix',[],,6700,0,1
2021-11-19,@TheTweetOfRhea I worry about the ammosexual cowards every day I teach.,b'chazbotnanunanu',[],"Temecula, CA",351,0,0
2021-11-19,"I hate the term ""miscarriage"" of justice, but yeah. The pain that so many are feeling right now? Most appropriate phrasing.",b'cwschley',[],"Charleston, SC",96,0,0
2021-11-19,I hope everyone wishing ill and pain/hurt on Kyle and anyone else who supported him finds something in their lives that can help them see how wrong and painfully ignorant it is #Rittenhouse #RittenhouseTrial,b'DrPhilMeUpDaddy',"['Rittenhouse', 'RittenhouseTrial']",,7,0,0
2021-11-19,holy shit my emotions went 📈📉📈📈 while watching #BadBuddySeriesEP4 bc the way we can actually feel that pran is hurting after knowing pat's feelings towards ink is just :((( god.. pran's eyes really showed the pain that he's holding inside..,b'kaothinker',['BadBuddySeriesEP4'],she/her,117,0,0
2021-11-19,When there is list to reduce stress and anxiety and the first 2 items on said list are: Eliminate Alcohol Eliminate Caffeine - I stop reading that list 🖕🏽,b'burbonne1971',[],NYC ,56,0,1
2021-11-19,"@AshleyBastock42 Thank you Ashley... Me as a #Browns fan is still afraid of losing to a first time starter... See Brandon Allen, Duck Hodges etc. I'm nervous... Look at how our defense has been playing. 🤷🏽‍♂️🤣",b'DocDuggal',['Browns'],"CLE, Ohio 🛩  DFW, Texas",4463,0,0
2021-11-19,"@killuaaahh I haven't gotten a diagnosis yet but working on getting it w therapist, my anger flares up strongly over the smallest things, once I put a hole in my wall hitting it with a broom I'm constantly in fear that everyone I care about will leave and that if I'm not as good as someone +",b'Huskniss',[],he/they/frog,237,0,1
2021-11-19,@sapphiresdust I fear that the far right is going to view this as a license to kill.,b'CohibaSmkr',[],Louisville via Chicago.,11171,0,1
2021-11-19,@libsoftiktok @FBI Obviously still on drugs...but I hope not.,b'RealCraigers',[],"Cave Creek, AZ",41,0,0
2021-11-19,I can never just go into meeting someone new without the fear of having to explain about my mental illnesses. I fucking hate it,b'ItsLollyBitches',[],Oh BROTHER this guy STINKS 😡,54,0,0
2021-11-19,@skzsideeffects Wait why???? It’s ok there’s nothing with your tweet don’t worry,b'iamnotbangchan',[],chan’s room ,230,0,0
2021-11-19,@WolfmanJustin @CoinersTakingLs Only people with high intelligence like me would understand so maybe you should just not worry about it,b'Fan420Raiders',[],,18,0,0
2021-11-19,@alanbarcoff @elindsay08 I use to play at parks with a toy gun all the time. I would remove the orange tip to make it look more real. I'm White so of course I had nothing to worry about.,b'UncleRyno86',[],,191,0,1
2021-11-19,"can’t be dating in front of people is an another level of beautiful pain because you can totally feel the love of your partner, but you can only wait until the situation brings you both can do as i mentioned",b'aiyner',[],,203,0,0
2021-11-19,"@Citruscrush @Tom5731 @DerbyChrisW You’re on drugs, right ?",b'MichaelTheDoc',[],England,87,0,0
2021-11-19,@Airbudburner Damn that’s pain. Rip the debit card and ur cash,b'WildCardThor',[],"New York, USA",878,0,1
2021-11-19,@umairh Bought a flat in Edinburgh. The UK may not be perfect but I don't have to worry that someone will pull a gun during an argument,b'linder_bart',[],"New York, USA",26,1,1
2021-11-19,@jilikat Don’t worry I am,b'KingSands4',[],,55,0,0
2021-11-19,i knew this was my fav when she performed it 🙌🏾🙌🏾 “sometimes loneliness is the only rest we get” “just let pain be gracious” https://t.co/DBpd3szGoN,b'findlovebaby',[],"Houston, TX",193,0,0
2021-11-19,Me : is afraid of guns Me: is moving to Texas,b'hexofdreams',[],,1097,0,0
2021-11-19,"@GmeImmortan @gherkinit Yeah some guys have let the max pain get in their heads it seems. I’m lucky, I don’t know anything so I just watch you lot chat it all out 😂",b'BankExpression',[],,8,0,1
2021-11-19,i don’t think i even want to be in a healthy relationship like i wouldn’t mind getting abused 😂 like those fanfics where you get kidnapped and the guy doesn’t even treat u nice but it’s fun anyways cuz he’s hot and i like pain 🤕,b'slut4seokjin_',[],they/them,0,0,0
2021-11-19,@udiWertheimer @CryptoCobain @PeterMcCormack In his defence he was probably on drugs.,b'crypt0squirrel_',[],Tree,130,0,0
2021-11-19,"@talkRADIO It should be yes, voting no is just dumb. Think it through, you’ll happily throw all sorts of alcohol in your bodies, dodgy kebabs, the odd social drug, you may even ride an unregulated eScooter, but a little needle that can save your life, tested by millions 🤔",b'GaryHay99363800',[],"London, England",350,0,0
2021-11-19,@tea_spiracy Yet again MiSSING THE BIG PICTURE- open your teensy minds. It’s not only AZs fight. What if someone was molested by their father and now feels people can “tell.” What if someone was debating getting help for addiction or mental illness and is afraid to feel “stupid.”,b'muzzvermoo',[],"Toronto, Ontario",60,0,0
2021-11-19,"@RepMTG Communism is not a threat to the US. Crumbling bridges and failing telecom are. We need infrastructure, not fear mongering. You are on the wrong side of this one. #InvestInAmerica",b'ShaneMenken',['InvestInAmerica'],midwestern,202,0,2
2021-11-19,@MarcMixy Don't worry. I don't know either.,b'TioStitches',[],In Your Mind,253,0,3
2021-11-19,Another day another pain dream.,b'jeonyesther',[],"Magic Shop ⁽⁽ଘ( ˊᵕˋ )ଓ⁾⁾
",691,0,0
2021-11-19,"We need to accept that F1 &amp; the FIA want a new world champion, they fear people becoming bored of seeing the same person winning. He’s already the 🐐 but if lewis manages to win his 8th championship, he is undisputed 🐐",b'Ajhope25',[],"Silverstone, England",71,0,0
2021-11-19,"@missabsdabs Take your time! No need to rush things, adjusting to new meds can be a pain in the ass and take time before you start to feel “normal” again",b'ThaTankyNinja',[],,66,0,0
2021-11-19,Women be trying to do all these elite acts of service and shit to prove points to their man and I just …. Like shit that makes zero sense but they trynna make it make sense and smile through the pain while doing so. Like girl ???? For fucking what ?,b'hudson_jillian',[],,433,0,0
2021-11-19,@KBM_45 how bout worrying bout donkey from shrek?,b'ThisAintPrince',[],Manchester,344,0,0
2021-11-19,@realdanlyman @NoorBinLadin Don't worry. Nancy saw this coming. That's why they were included in Build Back Better.,b'StixOButter',[],,1013,0,0
2021-11-19,this pain is never going to end unless they get back and love me again,b'dangomins',[],,108,0,0
2021-11-19,@snetzel3 Idk it's pretty cut and dry. I worry for the jurors though lmao,b'SardineKey',[],Texas 🏳️‍🌈,601,0,1
2021-11-19,"My privilege played a big role in how quickly this was resolved. I’m on first name basis with city councillors and city managers. I’m demanding (lol), I’m not afraid of conflict, and as a lawyer, I both know my rights and how to get shit done quickly. 2/7",b'TheVlieagle',[],"Kamloops, BC",417,0,0
2021-11-19,"🐧: Thank you all for worrying about me. I’ll see you later. 🍑: Hold it right there! Sure, it may not be easy! 🍑: But you don’t have to give up, do you?! You’re not even 16 years old yet! 🍑: You don’t know yet! Even if you think it’s impossible, maybe something can change!",b'haruairibot',[],,40,0,0
2021-11-19,"@IAreZack Whether or not you believe that he was actually in fear for his life in that moment is an entirely different question that I can’t speak to. Either way, I still think the entire situation going down the way it did was largely his fault.",b'thedankeyboi',[],"Indiana, USA",267,0,0
2021-11-19,Ohh these bitches on hard drugs https://t.co/vBWcTmf6fA,b'Chelseaaaah_',[],BROOKLYN,1343,0,0
2021-11-19,These poor parents. I cannot imagine their pain right now. https://t.co/fjWzMYtaip,b'marqueso_rain',[],"Indiana, USA",729,0,0
2021-11-19,"One more thing to ponder continuing, the verdict in the Rittenhouse case should be a clear warning for all blacks and the people who support them, you are the enemy the white people in this country hate and despise you they have no fear of the law because its on their side.",b'qyou185',[],,641,0,0
2021-11-19,This is exactly what I was afraid would happen. Someone arrest this fuck before he incites more white violance please. https://t.co/maDzGjTLdm,b'CinnaStyr',[],Mask Up! Get Vaxxed! 😷 💉 ,33,0,0
2021-11-19,"@Greg_Sideyr People really don't wanna address what that means tho. Everyone wants ""justice"" but no one wants ""suffering"" or ""death"" naturally. So yeah, follow the rules, play it safe, and get nothing but more of exactly the same terrors. IRL seven samurai. Pick your pain and live with it.",b'SmokieIgnacio',[], Outhouse (Under Elysium),83,0,1
2021-11-19,Why do you enjoy seeing me in pain /j https://t.co/F38iIL8Wkf https://t.co/f8VK61M073,b'goththeoutlaw',[],,1,0,0
2021-11-19,"then if I send one and they don’t respond quickly , I worry even more cause now it’s just like wtf",b'A_WritersLife',[],,1083,0,0
2021-11-19,"@FoXy_420 But seriously tho, I have realized the older I get the harder it is to have a hobby. I’m usually beat and In pain after working all day. Awesome society we got. Lol",b'BurntOutSwami',[],"Ohio, USA",465,0,1
2021-11-19,"God. I am so so so happy to be getting this damn tooth pulled tonight! 2 hrs off broken sleep. Pain meds not working cuz they don't give me morphine. 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ I shouldn't get to a point where I am in tears I'm in so much pain, begging for them to take it out. https://t.co/pYGuprCQz5",b'Mara_Winterhyde',[],Canada 🇨🇦,170,0,0
2021-11-19,"@Why485 I know it must be a pain to program it, it probably was to make and give maintenance in real life, BUT, it look so good man, both irl and in your game",b'lesk_top',[],Playstation 2,26,0,0
2021-11-19,"@Rummlie Maybe this is just a conspiracy theory, but I sometimes wonder if these attacks from white, relatively wealthy women on services that benefit other women is partly fuelled by fear at the thought that one day “nice white women” might not have an advantage over other women.",b'SouthsideTrekk1',[],Scotland,597,0,2
2021-11-19,"Wow what an incredible release day for metal. Especially Doom Khemmis ,Apostle of Solitude, Swallow the Sun, Lurking Fear, Exodus, Dream Unending!!!",b'dr_rockenstein',[],"Martins Ferry, OH",14,0,0
